Booking Date,Origin,Destination,Departure Date,Departure Day,Arrival Date,Arrival Day,Trip Duration,Price,Airline,stops - outbound,stops - return,duration - inbound,duration - return,Origin_Holiday_Season,Origin_Peak_Season,Dest_Holiday_Season,Dest_Peak_Season,On_Holiday,On_Peak,Unnamed: 20
2025-03-15,YVR,LIM,2025-06-08,Sunday,2025-06-15,Sunday,7,1310.0,Aeromexico,1 stop,1 stop,14h 45m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-05-25,Sunday,2025-06-01,Sunday,7,1128.0,"Air Transat, WestJet • Operated by Porter Airlines",1 stop,1 stop,19h 15m,15h 10m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-06-08,Sunday,2025-06-13,Friday,5,227.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-04-27,Sunday,2025-05-02,Friday,5,1443.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,BCN,2025-05-25,Sunday,2025-06-04,Wednesday,10,1038.0,"SWISS, Lufthansa • Operated by Air Canada, Edelweiss Air",1 stop,1 stop,12h 45m,13h 30m,No,No,No,No,No,No,
2025-03-15,YVR,LIM,2025-06-08,Sunday,2025-06-18,Wednesday,10,1274.0,Aeromexico,1 stop,1 stop,20h 25m,26h 35m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-08,Sunday,2025-06-15,Sunday,7,212.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-04-27,Sunday,2025-05-04,Sunday,7,1493.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,LIM,2025-06-08,Sunday,2025-06-22,Sunday,14,1026.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Peru",2 stops,1 stop,20h 29m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-05-25,Sunday,2025-06-08,Sunday,14,1090.0,SWISS • Operated by Edelweiss Air,1 stop,1 stop,12h 45m,14h 10m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-06-08,Sunday,2025-06-18,Wednesday,10,212.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-04-27,Sunday,2025-05-07,Wednesday,10,1120.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,14h 15m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,LIM,2025-06-08,Sunday,2025-07-08,Tuesday,30,1790.0,AeroMexico Connect • Operated by Aeromexico,1 stop,1 stop,20h 25m,17h 17m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-08,Sunday,2025-06-22,Sunday,14,227.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-04-27,Sunday,2025-05-11,Sunday,14,1633.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,BCN,2025-06-01,Sunday,2025-06-04,Wednesday,3,1092.0,SWISS • Operated by Edelweiss Air,1 stop,1 stop,12h 45m,27h 50m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-08,Sunday,2025-07-08,Tuesday,30,226.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-06-15,Sunday,2025-06-18,Wednesday,3,1619.0,"Air Canada, Avianca • Operated by Taca International Airlines - Taca, Air Canada",2 stops,2 stops,20h 25m,23h 44m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-01,Sunday,2025-06-06,Friday,5,1977.0,Lufthansa,1 stop,1 stop,12h 45m,13h 30m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-04-27,Sunday,2025-05-27,Tuesday,30,1388.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 15m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-06-15,Sunday,2025-06-18,Wednesday,3,212.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-06-15,Sunday,2025-06-20,Friday,5,1790.0,AeroMexico Connect • Operated by Aeromexico,1 stop,1 stop,14h 45m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-01,Sunday,2025-06-08,Sunday,7,1160.0,SWISS • Operated by Edelweiss Air,1 stop,1 stop,12h 45m,14h 10m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-04,Sunday,2025-05-07,Wednesday,3,1473.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-06-15,Sunday,2025-06-20,Friday,5,227.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,4h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,BCN,2025-06-01,Sunday,2025-06-11,Wednesday,10,1108.0,"SWISS, Lufthansa • Operated by Air Canada, Edelweiss Air",1 stop,1 stop,12h 45m,13h 30m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-06-15,Sunday,2025-06-22,Sunday,7,1905.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Peru",2 stops,1 stop,20h 25m,26h 35m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-15,Sunday,2025-06-22,Sunday,7,227.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-06-15,Sunday,2025-06-25,Wednesday,10,1409.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,20h 25m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-04,Sunday,2025-05-09,Friday,5,1579.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,BCN,2025-06-01,Sunday,2025-06-15,Sunday,14,1160.0,SWISS • Operated by Edelweiss Air,1 stop,1 stop,12h 45m,14h 10m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-06-15,Sunday,2025-06-29,Sunday,14,1790.0,AeroMexico Connect • Operated by Aeromexico,1 stop,1 stop,14h 45m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-04,Sunday,2025-05-11,Sunday,7,1349.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-06-15,Sunday,2025-06-25,Wednesday,10,261.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,4h 15m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-05-04,Sunday,2025-05-14,Wednesday,10,1298.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-06-15,Sunday,2025-06-29,Sunday,14,226.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,4h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-05-04,Sunday,2025-05-18,Sunday,14,1245.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,LIM,2025-06-22,Sunday,2025-06-25,Wednesday,3,1060.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Group, Latam Airlines Peru",2 stops,2 stops,20h 25m,21h 25m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-15,Sunday,2025-07-15,Tuesday,30,263.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-05-04,Sunday,2025-06-03,Tuesday,30,1474.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,LIM,2025-06-22,Sunday,2025-06-27,Friday,5,1369.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,2 stops,20h 25m,15h 02m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-22,Sunday,2025-06-25,Wednesday,3,294.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,4h 15m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-05-11,Sunday,2025-05-14,Wednesday,3,1493.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,LIM,2025-06-22,Sunday,2025-06-29,Sunday,7,1720.0,"LATAM Airlines • Operated by Westjet For Latam Airlines Peru, Latam Airlines Group, Wamos For Latam Airlines Group, Latam Airlines Peru",2 stops,1 stop,14h 45m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-08,Sunday,2025-06-11,Wednesday,3,1128.0,"Air Transat, WestJet • Operated by Porter Airlines",1 stop,1 stop,19h 15m,14h 10m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-11,Sunday,2025-05-16,Friday,5,1444.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-06-22,Sunday,2025-06-27,Friday,5,318.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-06-22,Sunday,2025-07-02,Wednesday,10,1346.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,20h 25m,16h 39m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-08,Sunday,2025-06-15,Sunday,7,1065.0,"Air Canada, SWISS • Operated by Edelweiss Air",1 stop,1 stop,13h 55m,14h 10m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-22,Sunday,2025-06-29,Sunday,7,242.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,4h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-05-11,Sunday,2025-05-18,Sunday,7,1177.0,"Air Transat • Operated by Porter Airlines, AirTransat",1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,LIM,2025-06-22,Sunday,2025-07-06,Sunday,14,1359.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,20h 25m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-11,Sunday,2025-05-21,Wednesday,10,1388.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,BCN,2025-06-08,Sunday,2025-06-18,Wednesday,10,1012.0,Lufthansa • Operated by Air Canada,1 stop,1 stop,13h 55m,13h 30m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-06-29,Sunday,2025-07-02,Wednesday,3,1142.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Group, Latam Airlines Peru",2 stops,2 stops,20h 15m,25h 09m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-22,Sunday,2025-07-06,Sunday,14,330.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,4h 15m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-06-29,Sunday,2025-07-04,Friday,5,1790.0,AeroMexico Connect • Operated by Aeromexico,1 stop,1 stop,14h 50m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-22,Sunday,2025-07-22,Tuesday,30,278.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-06-29,Sunday,2025-07-06,Sunday,7,1143.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,2 stops,20h 25m,23h 59m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-15,Sunday,2025-06-18,Wednesday,3,1092.0,SWISS • Operated by Edelweiss Air,1 stop,1 stop,16h 30m,27h 50m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-06-29,Sunday,2025-07-09,Wednesday,10,1071.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Peru",2 stops,1 stop,20h 15m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-06-29,Sunday,2025-07-13,Sunday,14,1146.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Group, Latam Airlines Peru",2 stops,2 stops,20h 25m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-15,Sunday,2025-06-20,Friday,5,974.0,Lufthansa • Operated by Air Canada,1 stop,1 stop,13h 55m,17h 10m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-29,Sunday,2025-07-04,Friday,5,278.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,6h 00m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,YQL,2025-06-29,Sunday,2025-07-06,Sunday,7,322.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,6h 00m,4h 15m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-05-11,Sunday,2025-06-10,Tuesday,30,1144.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,BCN,2025-06-15,Sunday,2025-06-25,Wednesday,10,1012.0,Air Canada • Operated by Lufthansa,1 stop,1 stop,13h 55m,16h 09m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-29,Sunday,2025-07-09,Wednesday,10,296.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,BCN,2025-06-15,Sunday,2025-06-29,Sunday,14,1464.0,Air Canada • Operated by Lufthansa,1 stop,1 stop,13h 55m,13h 30m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-06-29,Sunday,2025-07-29,Tuesday,30,980.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",2 stops,2 stops,22h 50m,21h 25m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-06-29,Sunday,2025-07-13,Sunday,14,358.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,6h 00m,5h 50m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,BCN,2025-06-15,Sunday,2025-07-15,Tuesday,30,1351.0,Air Canada,1 stop,1 stop,13h 55m,16h 09m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-18,Sunday,2025-05-21,Wednesday,3,1190.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,14h 40m,16h 15m,Yes,No,No,No,Yes,No,
2025-03-15,YVR,LIM,2025-07-06,Sunday,2025-07-09,Wednesday,3,1283.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,20h 45m,26h 59m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-07-06,Sunday,2025-07-11,Friday,5,1790.0,AeroMexico Connect • Operated by Aeromexico,1 stop,1 stop,14h 50m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-22,Sunday,2025-06-25,Wednesday,3,1424.0,"Air Transat, WestJet • Operated by Porter Airlines, Westjet Encore",1 stop,1 stop,19h 15m,14h 50m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-18,Sunday,2025-05-23,Friday,5,1383.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,Yes,No,No,No,Yes,No,
2025-03-15,YVR,LIM,2025-07-06,Sunday,2025-07-13,Sunday,7,1128.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,14h 50m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-18,Sunday,2025-05-25,Sunday,7,1458.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,Yes,No,No,No,Yes,No,
2025-03-15,YVR,BCN,2025-06-22,Sunday,2025-06-29,Sunday,7,1782.0,"Air Canada • Operated by Lufthansa, Edelweiss Air, SWISS",1 stop,1 stop,12h 45m,13h 30m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-06,Sunday,2025-07-09,Wednesday,3,278.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,6h 00m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-05-18,Sunday,2025-05-28,Wednesday,10,1328.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,13h 50m,14h 50m,Yes,No,No,No,Yes,No,
2025-03-15,YVR,BCN,2025-06-22,Sunday,2025-07-02,Wednesday,10,1471.0,British Airways,1 stop,1 stop,13h 45m,13h 55m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-06,Sunday,2025-07-11,Friday,5,296.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,6h 00m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-06,Sunday,2025-07-16,Wednesday,10,1703.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Peru",2 stops,1 stop,20h 25m,16h 39m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-18,Sunday,2025-06-01,Sunday,14,1434.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,Yes,No,No,No,Yes,No,
2025-03-15,YVR,YQL,2025-07-06,Sunday,2025-07-13,Sunday,7,358.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,6h 00m,5h 50m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,BCN,2025-06-22,Sunday,2025-07-06,Sunday,14,1543.0,British Airways,1 stop,1 stop,13h 45m,15h 00m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-06,Sunday,2025-07-16,Wednesday,10,316.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,6h 00m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-06,Sunday,2025-07-20,Sunday,14,952.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,2 stops,22h 50m,26h 35m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-22,Sunday,2025-07-22,Tuesday,30,1614.0,"Air Canada • Operated by Lufthansa, Edelweiss Air, SWISS",1 stop,1 stop,12h 45m,13h 30m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-25,Sunday,2025-05-28,Wednesday,3,1388.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,13h 50m,14h 50m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-07-06,Sunday,2025-07-20,Sunday,14,332.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,5h 05m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-06,Sunday,2025-08-05,Tuesday,30,1259.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,20h 25m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-25,Sunday,2025-05-30,Friday,5,1493.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,BCN,2025-06-29,Sunday,2025-07-02,Wednesday,3,2432.0,"Air France, KLM",1 stop,1 stop,19h 15m,14h 10m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-06,Sunday,2025-08-05,Tuesday,30,393.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,6h 00m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-13,Sunday,2025-07-16,Wednesday,3,1078.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Group, Latam Airlines Peru",2 stops,2 stops,14h 50m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-25,Sunday,2025-06-01,Sunday,7,1494.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,No,No,No,No,No,
2025-03-15,YVR,BCN,2025-06-29,Sunday,2025-07-04,Friday,5,1692.0,Air Canada • Operated by Lufthansa,1 stop,1 stop,14h 10m,16h 09m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-13,Sunday,2025-07-16,Wednesday,3,318.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-13,Sunday,2025-07-18,Friday,5,1993.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,20h 25m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-29,Sunday,2025-07-06,Sunday,7,1668.0,British Airways,1 stop,1 stop,13h 45m,15h 00m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-25,Sunday,2025-06-04,Wednesday,10,1435.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,20h 40m,9h 45m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-07-13,Sunday,2025-07-18,Friday,5,381.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-13,Sunday,2025-07-20,Sunday,7,952.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,2 stops,20h 25m,26h 35m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-13,Sunday,2025-07-20,Sunday,7,316.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,BCN,2025-06-29,Sunday,2025-07-09,Wednesday,10,1400.0,Air Canada,1 stop,1 stop,14h 10m,16h 09m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-07-13,Sunday,2025-07-23,Wednesday,10,927.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",2 stops,2 stops,22h 50m,26h 35m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-05-25,Sunday,2025-06-24,Tuesday,30,1540.0,Porter Airlines • Operated by Air Transat,1 stop,1 stop,20h 40m,9h 45m,No,No,No,No,No,No,
2025-03-15,YVR,YQL,2025-07-13,Sunday,2025-07-23,Wednesday,10,333.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LGW,2025-06-01,Sunday,2025-06-04,Wednesday,3,1528.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-07-13,Sunday,2025-07-27,Sunday,14,1108.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,20h 25m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-13,Sunday,2025-07-27,Sunday,14,333.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,BCN,2025-06-29,Sunday,2025-07-13,Sunday,14,1864.0,"KLM, Air France",1 stop,1 stop,13h 45m,15h 00m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-06-01,Sunday,2025-06-06,Friday,5,1528.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LIM,2025-07-13,Sunday,2025-08-12,Tuesday,30,1193.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,1 stop,20h 25m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-13,Sunday,2025-08-12,Tuesday,30,318.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-20,Sunday,2025-07-23,Wednesday,3,1790.0,AeroMexico Connect • Operated by Aeromexico,1 stop,1 stop,14h 50m,14h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-06-29,Sunday,2025-07-29,Tuesday,30,1601.0,Air Canada,1 stop,1 stop,14h 10m,17h 10m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-06-01,Sunday,2025-06-08,Sunday,7,1545.0,"Iberia, British Airways • Operated by American Airlines, British Airways",2 stops,direct,20h 40m,9h 45m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-20,Sunday,2025-07-23,Wednesday,3,358.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-20,Sunday,2025-07-25,Friday,5,1112.0,"LATAM Airlines • Operated by Aeromexico For Latam Airlines Brasil, Westjet For Latam Airlines Peru, Latam Airlines Group, Wamos For Latam Airlines Group, Latam Airlines Peru",2 stops,1 stop,27h 15m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,LGW,2025-06-01,Sunday,2025-06-11,Wednesday,10,1528.0,Air Transat • Operated by Porter Airlines,1 stop,1 stop,14h 40m,16h 15m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,BCN,2025-07-06,Sunday,2025-07-09,Wednesday,3,1656.0,"SWISS • Operated by Air Canada, Edelweiss Air",1 stop,2 stops,15h 20m,14h 10m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,YQL,2025-07-20,Sunday,2025-07-25,Friday,5,355.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
2025-03-15,YVR,LIM,2025-07-20,Sunday,2025-07-27,Sunday,7,1329.0,"WestJet, LATAM Airlines • Operated by Latam Airlines Peru",1 stop,2 stops,20h 25m,14h 04m,No,Yes,No,No,No,Yes,
2025-03-15,YVR,YQL,2025-07-20,Sunday,2025-07-27,Sunday,7,355.0,WestJet • Operated by Westjet Encore,1 stop,1 stop,3h 55m,3h 35m,No,Yes,No,Yes,No,Yes,
